z_lo,z_hi,logL_lo,logL_hi,logL_med,z_med,wave_rest,flux_norm,err_norm,n_contrib
2.8,3.2,42.5,43.0,42.881,2.948,1693.0,,,0
2.8,3.2,42.5,43.0,42.881,2.948,1694.0,,,0
2.8,3.2,42.5,43.0,42.881,2.948,1695.0,,,0
2.8,3.2,42.5,43.0,42.881,2.948,1696.0,,,0
2.8,3.2,42.5,43.0,42.881,2.948,1697.0,,,0
2.8,3.2,42.5,43.0,42.881,2.948,1698.0,,,0
2.8,3.2,42.5,43.0,42.881,2.948,1699.0,,,0
2.8,3.2,42.5,43.0,42.881,2.948,1700.0,,,0
2.8,3.2,43.0,43.5,43.118,2.9961,1050.0,0.782872,0.078707,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1051.0,0.790435,0.071833,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1052.0,0.828396,0.069154,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1053.0,0.785052,0.067795,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1054.0,0.719491,0.066474,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1055.0,0.775587,0.075456,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1056.0,0.827735,0.072436,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1057.0,0.90554,0.070939,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1058.0,0.80281,0.062677,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1059.0,0.920862,0.076558,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1060.0,0.802943,0.062216,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1061.0,0.697017,0.061519,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1062.0,0.778473,0.062665,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1063.0,0.702876,0.083674,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1064.0,0.695325,0.079364,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1065.0,0.715842,0.070321,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1066.0,0.731549,0.06171,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1067.0,0.832478,0.061469,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1068.0,0.841824,0.06742,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1069.0,0.892002,0.061872,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1070.0,0.756961,0.062183,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1071.0,0.775401,0.061477,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1072.0,0.718675,0.063468,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1073.0,0.649958,0.061447,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1074.0,0.684435,0.064163,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1075.0,0.891706,0.061608,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1076.0,0.79479,0.062274,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1077.0,0.752808,0.072739,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1078.0,0.894414,0.070416,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1079.0,0.75485,0.062115,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1080.0,0.749815,0.06128,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1081.0,0.68862,0.062154,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1082.0,0.684231,0.065982,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1083.0,0.589697,0.058421,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1084.0,0.721109,0.067445,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1085.0,0.796111,0.065013,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1086.0,0.769156,0.05988,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1087.0,0.728567,0.060392,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1088.0,0.762191,0.05953,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1089.0,0.849514,0.066278,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1090.0,0.693923,0.065069,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1091.0,0.661592,0.067268,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1092.0,0.735871,0.065089,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1093.0,0.857853,0.074001,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1094.0,0.771789,0.068479,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1095.0,0.730904,0.055728,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1096.0,0.717251,0.064763,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1097.0,0.70907,0.056527,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1098.0,0.707145,0.058353,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1099.0,0.60114,0.060228,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1100.0,0.689336,0.068013,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1101.0,0.744852,0.06022,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1102.0,0.761374,0.056787,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1103.0,0.754777,0.059401,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1104.0,0.697424,0.059492,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1105.0,0.772187,0.059805,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1106.0,0.676333,0.067599,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1107.0,0.683044,0.070829,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1108.0,0.694174,0.060109,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1109.0,0.626342,0.065581,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1110.0,0.738602,0.057417,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1111.0,0.780374,0.05982,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1112.0,0.679617,0.055663,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1113.0,0.667888,0.062374,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1114.0,0.776482,0.058666,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1115.0,0.58309,0.068689,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1116.0,0.733483,0.061768,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1117.0,0.714336,0.057049,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1118.0,0.716449,0.058121,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1119.0,0.770262,0.064678,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1120.0,0.692495,0.068392,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1121.0,0.604149,0.063217,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1122.0,0.797684,0.065822,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1123.0,0.824351,0.056905,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1124.0,0.692891,0.058391,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1125.0,0.767511,0.05813,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1126.0,0.789992,0.056781,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1127.0,0.694038,0.065943,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1128.0,0.67654,0.064258,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1129.0,0.708873,0.056093,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1130.0,0.674803,0.056921,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1131.0,0.669137,0.06808,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1132.0,0.739763,0.067836,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1133.0,0.691727,0.056116,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1134.0,0.6525,0.065993,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1135.0,0.642419,0.057873,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1136.0,0.737621,0.059401,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1137.0,0.65373,0.083522,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1138.0,0.630281,0.056236,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1139.0,0.568005,0.059857,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1140.0,0.56736,0.054347,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1141.0,0.647464,0.063271,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1142.0,0.65695,0.055011,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1143.0,0.71358,0.059671,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1144.0,0.686287,0.053138,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1145.0,0.747707,0.065574,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1146.0,0.719674,0.065709,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1147.0,0.667229,0.060288,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1148.0,0.657712,0.054685,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1149.0,0.601267,0.067743,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1150.0,0.692313,0.05642,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1151.0,0.651985,0.055044,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1152.0,0.578872,0.055537,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1153.0,0.642981,0.054377,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1154.0,0.756615,0.053517,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1155.0,0.658764,0.057465,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1156.0,0.641314,0.056789,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1157.0,0.660187,0.054467,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1158.0,0.860865,0.061462,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1159.0,0.690335,0.060948,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1160.0,0.706864,0.052994,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1161.0,0.708874,0.057316,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1162.0,0.600054,0.058581,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1163.0,0.578746,0.070943,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1164.0,0.63791,0.062227,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1165.0,0.714766,0.060552,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1166.0,0.588077,0.051655,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1167.0,0.669718,0.053394,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1168.0,0.690362,0.06293,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1169.0,0.621007,0.055923,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1170.0,0.59154,0.063024,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1171.0,0.780595,0.055536,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1172.0,0.627439,0.054894,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1173.0,0.624129,0.066808,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1174.0,0.512246,0.056219,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1175.0,0.594357,0.053576,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1176.0,0.665565,0.053901,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1177.0,0.611813,0.058948,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1178.0,0.554117,0.05703,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1179.0,0.707071,0.06431,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1180.0,0.685304,0.061119,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1181.0,0.646651,0.051929,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1182.0,0.664811,0.055047,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1183.0,0.599871,0.060152,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1184.0,0.538092,0.062324,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1185.0,0.661073,0.052052,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1186.0,0.624332,0.050941,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1187.0,0.686404,0.059564,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1188.0,0.572832,0.062861,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1189.0,0.653258,0.051449,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1190.0,0.645204,0.053823,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1191.0,0.561839,0.05923,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1192.0,0.486804,0.060416,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1193.0,0.653738,0.068476,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1194.0,0.575079,0.054036,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1195.0,0.702028,0.055172,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1196.0,0.714439,0.052485,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1197.0,0.656378,0.049656,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1198.0,0.714134,0.057005,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1199.0,0.664832,0.051187,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1200.0,0.626733,0.055893,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1201.0,0.633129,0.058966,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1202.0,0.558544,0.059632,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1203.0,0.393158,0.056867,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1204.0,0.148197,0.055745,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1205.0,0.216347,0.053871,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1206.0,0.2741,0.051696,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1207.0,0.325057,0.058592,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1208.0,0.250157,0.054653,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1209.0,0.323618,0.057041,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1210.0,0.46655,0.051578,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1211.0,0.630533,0.052113,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1212.0,1.143636,0.073603,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1213.0,2.368279,0.08586,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1214.0,6.558147,0.128438,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1215.0,16.448341,0.350498,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1216.0,13.431526,0.277361,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1217.0,4.990902,0.116751,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1218.0,1.525954,0.066753,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1219.0,0.722443,0.052983,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1220.0,0.481827,0.051494,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1221.0,0.449019,0.052986,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1222.0,0.477872,0.058482,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1223.0,0.374671,0.053268,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1224.0,0.495952,0.05415,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1225.0,0.452115,0.052721,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1226.0,0.368795,0.055663,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1227.0,0.351251,0.051392,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1228.0,0.575213,0.057383,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1229.0,0.627021,0.053984,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1230.0,0.598151,0.050759,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1231.0,0.647453,0.055604,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1232.0,0.679386,0.054559,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1233.0,0.591083,0.049734,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1234.0,0.698115,0.057958,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1235.0,0.697207,0.058062,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1236.0,0.697006,0.048573,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1237.0,0.736599,0.051046,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1238.0,0.776677,0.049858,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1239.0,0.741506,0.058028,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1240.0,0.780804,0.059415,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1241.0,0.86456,0.058828,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1242.0,0.781945,0.062718,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1243.0,0.879512,0.057578,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1244.0,0.743558,0.05608,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1245.0,0.697061,0.051909,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1246.0,0.793746,0.054088,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1247.0,0.750861,0.055481,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1248.0,0.832061,0.051073,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1249.0,0.814314,0.062369,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1250.0,0.778,0.063664,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1251.0,0.872616,0.048715,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1252.0,0.702165,0.050632,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1253.0,0.726319,0.049919,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1254.0,0.790775,0.05432,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1255.0,0.720853,0.05006,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1256.0,0.751167,0.067273,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1257.0,0.783579,0.061745,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1258.0,0.633244,0.0653,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1259.0,0.733931,0.048065,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1260.0,0.801712,0.067564,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1261.0,0.831051,0.06115,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1262.0,0.864967,0.055826,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1263.0,0.963233,0.049961,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1264.0,0.899613,0.065462,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1265.0,0.775127,0.05552,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1266.0,0.829646,0.066263,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1267.0,0.784829,0.06125,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1268.0,0.854328,0.058875,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1269.0,0.735449,0.053887,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1270.0,0.682309,0.052009,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1271.0,0.802145,0.058339,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1272.0,0.781694,0.051084,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1273.0,0.81119,0.048813,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1274.0,0.773311,0.057187,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1275.0,0.652752,0.067789,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1276.0,0.786098,0.05857,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1277.0,0.746466,0.053564,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1278.0,0.809059,0.049377,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1279.0,0.787783,0.047252,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1280.0,0.751031,0.048937,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1281.0,0.800224,0.048796,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1282.0,0.80406,0.049578,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1283.0,0.662192,0.05118,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1284.0,0.680151,0.06353,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1285.0,0.710497,0.070473,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1286.0,0.752083,0.054412,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1287.0,0.762765,0.066167,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1288.0,0.758003,0.066083,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1289.0,0.82286,0.049805,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1290.0,0.801886,0.059426,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1291.0,0.742217,0.060958,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1292.0,0.833774,0.053255,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1293.0,0.849626,0.062543,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1294.0,0.728591,0.063167,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1295.0,0.763963,0.065496,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1296.0,0.690354,0.069758,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1297.0,0.706928,0.062738,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1298.0,0.664087,0.046336,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1299.0,0.634439,0.04903,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1300.0,0.661835,0.0649,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1301.0,0.665833,0.059726,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1302.0,0.783214,0.052962,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1303.0,0.919566,0.060958,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1304.0,0.807153,0.064158,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1305.0,0.846175,0.050604,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1306.0,0.789639,0.055969,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1307.0,0.81851,0.061234,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1308.0,0.880672,0.063405,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1309.0,0.928532,0.049159,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1310.0,0.758765,0.058317,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1311.0,0.749132,0.074354,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1312.0,0.948808,0.048815,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1313.0,0.764894,0.05351,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1314.0,0.745833,0.064919,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1315.0,0.74418,0.064884,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1316.0,0.836678,0.056533,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1317.0,0.729784,0.056233,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1318.0,0.700107,0.060053,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1319.0,0.764453,0.06095,3000
2.8,3.2,43.0,43.5,43.118,2.9961,1320.0,0.829811,0.052996,2979
2.8,3.2,43.0,43.5,43.118,2.9961,1321.0,0.675225,0.051665,2957
2.8,3.2,43.0,43.5,43.118,2.9961,1322.0,0.722162,0.07148,2943
2.8,3.2,43.0,43.5,43.118,2.9961,1323.0,0.739997,0.050092,2914
2.8,3.2,43.0,43.5,43.118,2.9961,1324.0,0.791168,0.056537,2885
2.8,3.2,43.0,43.5,43.118,2.9961,1325.0,0.773742,0.064844,2868
2.8,3.2,43.0,43.5,43.118,2.9961,1326.0,0.748512,0.063391,2844
2.8,3.2,43.0,43.5,43.118,2.9961,1327.0,0.850536,0.065015,2823
2.8,3.2,43.0,43.5,43.118,2.9961,1328.0,0.825476,0.062534,2801
2.8,3.2,43.0,43.5,43.118,2.9961,1329.0,0.714661,0.062237,2774
2.8,3.2,43.0,43.5,43.118,2.9961,1330.0,0.643268,0.065966,2752
2.8,3.2,43.0,43.5,43.118,2.9961,1331.0,0.7837,0.048181,2726
2.8,3.2,43.0,43.5,43.118,2.9961,1332.0,0.654701,0.056237,2699
2.8,3.2,43.0,43.5,43.118,2.9961,1333.0,0.770136,0.069605,2679
2.8,3.2,43.0,43.5,43.118,2.9961,1334.0,0.779537,0.059053,2649
2.8,3.2,43.0,43.5,43.118,2.9961,1335.0,0.890262,0.071307,2634
2.8,3.2,43.0,43.5,43.118,2.9961,1336.0,0.897471,0.053699,2618
2.8,3.2,43.0,43.5,43.118,2.9961,1337.0,0.846653,0.068458,2586
2.8,3.2,43.0,43.5,43.118,2.9961,1338.0,0.832705,0.07178,2566
2.8,3.2,43.0,43.5,43.118,2.9961,1339.0,0.773,0.058859,2545
2.8,3.2,43.0,43.5,43.118,2.9961,1340.0,0.780887,0.062298,2527
2.8,3.2,43.0,43.5,43.118,2.9961,1341.0,0.783144,0.064988,2498
2.8,3.2,43.0,43.5,43.118,2.9961,1342.0,0.684849,0.06917,2467
2.8,3.2,43.0,43.5,43.118,2.9961,1343.0,0.84523,0.079074,2434
2.8,3.2,43.0,43.5,43.118,2.9961,1344.0,0.771504,0.057085,2411
2.8,3.2,43.0,43.5,43.118,2.9961,1345.0,0.739687,0.078781,2380
2.8,3.2,43.0,43.5,43.118,2.9961,1346.0,0.709298,0.06223,2358
2.8,3.2,43.0,43.5,43.118,2.9961,1347.0,0.842747,0.054029,2339
2.8,3.2,43.0,43.5,43.118,2.9961,1348.0,0.78757,0.054334,2314
2.8,3.2,43.0,43.5,43.118,2.9961,1349.0,0.768069,0.065707,2296
2.8,3.2,43.0,43.5,43.118,2.9961,1350.0,0.83051,0.068559,2277
2.8,3.2,43.0,43.5,43.118,2.9961,1351.0,0.724495,0.066991,2248
2.8,3.2,43.0,43.5,43.118,2.9961,1352.0,0.72149,0.071901,2233
2.8,3.2,43.0,43.5,43.118,2.9961,1353.0,0.768225,0.059017,2216
2.8,3.2,43.0,43.5,43.118,2.9961,1354.0,0.777733,0.068772,2197
2.8,3.2,43.0,43.5,43.118,2.9961,1355.0,0.792617,0.069937,2182
2.8,3.2,43.0,43.5,43.118,2.9961,1356.0,0.768418,0.059347,2160
2.8,3.2,43.0,43.5,43.118,2.9961,1357.0,0.784353,0.056349,2130
2.8,3.2,43.0,43.5,43.118,2.9961,1358.0,0.778921,0.074181,2108
2.8,3.2,43.0,43.5,43.118,2.9961,1359.0,0.760135,0.068749,2091
2.8,3.2,43.0,43.5,43.118,2.9961,1360.0,0.795432,0.066809,2068
2.8,3.2,43.0,43.5,43.118,2.9961,1361.0,0.793546,0.058451,2038
2.8,3.2,43.0,43.5,43.118,2.9961,1362.0,0.651425,0.073283,2014
2.8,3.2,43.0,43.5,43.118,2.9961,1363.0,0.652607,0.061658,1991
2.8,3.2,43.0,43.5,43.118,2.9961,1364.0,0.700429,0.061707,1975
2.8,3.2,43.0,43.5,43.118,2.9961,1365.0,0.678484,0.060364,1955
2.8,3.2,43.0,43.5,43.118,2.9961,1366.0,0.735991,0.072578,1929
2.8,3.2,43.0,43.5,43.118,2.9961,1367.0,0.786192,0.076962,1908
