Star,Gaia_DR3_ID
HD 139968,5834221491235750528
HD 140642,5834158887784621568
HD 142490,5835618622523801472
HD 141649,5834067834476879616
HD 142512,5834033715252794624
HD 140708,5833509346901840640
HD 142778,5833034774550313344
HD 149923,5830689237019768832
HD 150085,5830478238179756288
BPS CS 22891-0209,6445356540916942336
HD 189105,6443778333709638912
UCAC2   5726991,6446949909360040320
V* W Ind,6464488288053817728
HD 123077,6109322216689991552
HD 123635,6097028306599710080
HD 125736,6093308860620824192
HD 133517,5900707756708846848
HD 133657,5900398278553941376
HD 133506,5900310317619637632
HD 134728,5888452222162745216
HD 135551,5888168032779031040
HD 133179,5899892537564589696
HD 133882,5888250393064881024
HD 134763,5888222733471018624
HD 135113,5888325262924074112
HD 135711,5888150371872247424
HD 135038,5886762169703632512
HD 137250,5887022925782763520
HD 137364,5888534032706541824
HD 137522,5883739990173006336
HD 138378,5883668934233373056
HD 138476,5883638250986544896
HD 140202,5884274662078514432
CD-55  6356,5884182200062686976
HD 140624,5882454450609648896
HD 142776,5836442985768237056
HD 143817,5836329048887065344
HD 144038,5836348599580992640
V* V362 Nor,5836171681271105664
HD 143154,5836178484500159232
HD 143998,5836137699486030592
HD 144024,5835363265328548864
HD 143322,5835693290628381312
HD 145113,5835431778655087872
HD 143908,5834969296578838144
V* V372 Nor,5928357209998628224
HD 144860,5835275304317347200
HD 145017,5835072096527751296
HD 145140,5835077667171243264
HD 145565,5835086360185857536
HD 144576,5834884015696552832
HD 148063,5927966294899955072
HD 148750,5928114492793186048
HD 148343,5927950906072869632
HD 148486,5927985094014622720
HD 148274,5831767175069679232
HD 148487,5831645404170914048
HD 150169,5927065352526598528
HD 147712,5831679385917635712
HD 150523,5927008384079650432
HD 151500,5914873314754223616
HD 154429,5914351287244595200
HD 154727,5915859404881039232
HD 163072,5917773792051100928
HD 160908,5911467062079288448
HD 162806,5911565605809183744
HD 194703,6469093278972589184
HD 198050,6471372605236510464
HD 202895,6479475181296001920
HD 125222,6104027350944342912
HD 125635,6102742361148780160
HD 131374,5904849028566364544
HD 135055,5902453781172547712
HD 136189,5889716866697438848
HD 136787,5889723360687296384
HD 137696,5889385879352574464
HD 138093,5889416322083332224
HD 138944,5889293554752657536
HD 137217,5888965900269575936
HD 137465,5888999332297729024
HD 138049,5888731223265187584
HD 139681,5886198017178197760
HD 141408,5981971939547956352
HD 139068,5885570024212457216
HD 139505,5886039962365738496
CD-52  6881,5885948118780386304
HD 143025,5980845696053350400
HD 141706,5884978761819365120
CD-53  6249,5884903788868770816
HD 141804,5884758996947770496
HD 142565,5884711713622025344
CD-52  6966,5885805697649382528
CD-53  6363,5932748448926551168
IRAS 15576-5407,5932745979398911872
HD 146343,5932316310913242496
CPD-53  7308,5932564182094535424
CD-53  6487,5932571947396952192
CPD-53  7419,5932571122763141504
CPD-53  7454,5932559028137580288
HD 143492,5836589976712091008
HD 143948,5932469177392652672
HD 144353,5932480275589594368
HD 144479,5932583560970306176
HD 145385,5931755903590437760
HD 144932,5932375547093825280
CD-55  6595,5931646021126315520
CD-55  6578,5931598982639331328
CD-54  6489,5836600215915479808
HD 147710,5932050813194724480
HD 147845,5931949142716918016
HD 146844,5931455084006472320
HD 148273,5928823231137137280
HD 148473,5928761280523295232
CPD-55  7552,5928406172629499776
HD 148661,5928520899782103040
HD 151491,5929233452028605952
HD 149645,5928581815256025344
HD 149904,5928601954366289408
HD 151460,5929100857796437504
HD 151519,5929069586100679808
HD 153664,5917450707461057280
HD 152668,5916908987501963776
HD 156815,5916100541524380032
HD 159200,5918982189694680064
HD 159058,5912895018450145792
HD 163262,5919989136183821184
HD 131258,5908156329488301184
HD 132478,5906910337990965888
HD 138770,5986672175650325504
HD 136282,5902594209423053568
HD 137817,5986706913343605760
HD 137710,5890426498373145984
HD 139367,5985736663049341824
HD 139564,5985402793839067392
HD 139109,5985375993240635136
HD 141562,5982153290250716288
HD 142218,5982471495798381184
HD 142712,5981735681996952832
HD 142811,5981743722175838976
HD 142530,5981700222745690368
HD 142605,5981272340912888704
HD 143510,5981573504031137536
HD 144853,5933460696283315968
CD-50 10226,5935008396325804544
HD 145489,5934954760783845504
HD 145488,5935115323815748224
CD-50 10241,5934966065138004608
CD-50 10368,5934869960959407488
CD-51  9872,5934919954367492608
HD 146725,5934877451382939648
HD 146525,5934619169256190208
HD 147038,5932294114518547072
CD-52  7300,5933143246705469312
HD 148506,5934175413227102208
HD 147421,5933776187446651392
HD 147539,5933594974199668096
CD-53  6677,5933563947352617984
HD 152492,5935983938048673664
HD 151822,5929986273911239168
HD 152135,5936036778978530944
HD 152046,5929781318065035520
HD 152727,5935775133908443008
HD 153618,5923722871552363904
HD 153554,5917619787405399936
HD 156276,5923244721409761664
V* V859 Ara,5924555373627918464
HD 156475,5923083020169693184
HD 159810,5921333151719092224
HD 162154,5920112212767693696
HD 164327,6701369031652229632
HD 165039,6653064118590561280
HD 165165,6653177054747643264
HD 164478,6652222201919544960
HD 170806,6651084069943234432
HD 174204,6650173743036681344
HD 193085,6667809187988316160
HD 198009,6482587452039230464
HD 199758,6483468641888714880
HE 2134-3940,6585479578366156672
HD 130374,6101843136735911168
HD 132242,5908587990878500352
HD 134704,6000293857714385920
HD 136935,6000545474082903424
HD 142433,5984714808752061824
HD 143883,5984880628866213760
HD 147496,5941604194781322496
HD 146337,5935629104992452480
HD 147016,5941658895500065920
HD 330534,5935717993639339648
HD 144384,5983154807909101056
HD 146574,5935283274231022464
CD-50 10585,5934530589800462336
HD 148539,5934299589333177472
IRAS 16278-4940,5940572715434281344
HD 152220,5938368984926324992
HD 151774,5936716723836733824
HD 155670,5925818368907309568
HD 157662,5925324207146772864
HD 157209,5925368840444421888
HD 161672,5921035218423399808
HD 173048,6654743347721079040
HD 183673,6646744709864308992
V* R Tel,6669256076570929408
HD 203554,6582255947713382656
HD 135913,6004132493321921408
HD 136053,6004138197038596352
HD 136856,6002528134057669376
HD 140520,5989353029843475072
HD 142809,5994316465844770432
HD 142822,5994313717065333888
HD 144753,5991113038745531904
HD 144101,5990997177700748672
HD 144338,5991034664177661056
HD 146441,5990489203311475840
HD 148271,5943728142056531072
HD 148306,5943728520013685888
CD-46 10694,5942324065683309312
IRAS 16279-4757,5941189713256986752
HD 149588,5942843481858378240
HD 149781,5942627290357166848
HD 150023,5942729059570904960
HD 150155,5942712120220026752
HD 150400,5942707687813661056
CD-47 10941,5942522527507703168
HD 150850,5940063126145457280
HD 150884,5940061511237643904
HD 328856,5939657509457721728
HD 150627,5939542851013403904
HD 150675,5939537078577042304
HD 150041,5940956238844663552
HD 151140,5939605317008435968
HD 151859,5939184788186784128
HD 152887,5938449008747191936
HD 154110,5938600805723591680
HD 154939,5950900256376669056
HD 154914,5926705949685288832
HD 154949,5926657772985192832
HD 154982,5950733710382725632
HD 155669,5950848063894367872
HD 155836,5950646986401332096
HD 156445,5950974370328180480
HD 155354,5950679151453086208
HD 155437,5926641039791098112
IC 4651   97,5949565380526332928
HD 159961,5948414123123528576
HD 160397,5948216348472333952
HD 160599,5948352859715409792
HD 160754,5948302453975461760
HD 169106,6703234971604777088
HD 178444,6662735216704900224
HD 178987,6661919722674654464
HD 198590,6774832454381897856
HD 139106,6009029615040664704
HD 141520,5995959754684274688
HD 142277,5994811452226817920
HD 144771,5991804459742771200
HD 146091,5990885027486576512
HD 146302,5990842902446018176
HD 147225,5992149225369945344
HD 147066,5990550879051741056
HD 147782,5992182279427507200
HD 147986,5944148945779478912
HD 148607,5944525459743548928
HD 148259,5943971546428125440
HD 150499,5967593832153541760
HD 151684,5964413529129785088
HD 149692,5942988853550853376
HD 150421,5943133993408828928
HD 151728,5964281583417451648
HD 152119,5964330550358541568
HD 151536,5964245711850635008
CD-44 11305,5964099446770964864
HD 152271,5939931528335113984
HD 329379,5963274331994341504
V* V836 Ara,5963159364309081472
HD 155605,5953127003595891584
HD 154042,5963036489581165184
HD 154646,5963347140284401792
HD 154552,5962914409429511680
HD 155407,5951479321048654976
HD 155280,5951332604958680704
HD 155933,5951411975966046080
HD 156085,5952764031690416640
HD 157021,5952670779347287424
HD 156137,5951217877810758400
HD 155960,5951080954250043776
HD 157870,5952417238846622336
HD 157554,5952002340637649536
HD 158364,5952148030283669760
HD 158906,5951696508945340672
HD 159077,5948656805967583232
HD 159554,5949094819580296576
HD 159792,5949042184790956288
HD 161090,5955084894534935936
HD 160631,5955019537985814784
HD 160152,5948598119501565440
HD 160551,5948920894910262400
HD 160649,5948802250735745664
HD 165493,6719878657084604928
HD 166704,6707629307270441728
HD 170823,6708657522436048256
HD 169765,6708503831328540288
HD 175051,6710804559401896704
HD 175982,6710547308040770560
HD 184001,6688205884598928128
HD 186420,6688522475228052224
HD 192091,6692383135430747648
[FM74] 3063,5602027381513660160
US 1208,916850929285005824
Cl* NGC  330    ARP       5,4688993647344245632
W61  6-55,4657634682402361728
Cl* Haffner   18    LSS       9,5602024667094308864
[M2002] LMC 168287,4657690207753886592
[ST92] 1-12,4657689829796780416
[M2002] LMC 169636,4657678422361174912
W61 18-3,4660179536439665152
OGLE LMC-HB-0348,4657702886498156032
Cl* NGC  104      R      24,4689639576072770816
[SC85b] 15,2415883369872851328
Cl* NGC 2004    ROB D13,4660179433360628992
[SC85b] 68,2415887291177382144
HD  52980,3051562242201810048
CPD-69   509,4657634678071625216
BD-13  4927,4146612494169472256
Cl* NGC 4755    ESL     101,6056420215491567488
[MAP95] M 33 OB88     1,303372094376234752
PSO J000.5066-15.4242,2415884267520504576
[BPU2006] B  8,2415884130081551360
2MASS J18513286+4513261,2106907859303397504
Cl* NGC  346    ELS       5,4689014606849350912
Cl* NGC  346    ELS      19,4689016771512482432
Cl* NGC  346    ELS      42,4688999248042624640
Cl* NGC  346    ELS      49,4689014297611731328
Cl* NGC  346    ELS      59,4689019589011030912
Cl* NGC  346    ELS      71,4690500493692676352
Cl* NGC  346    ELS      87,4689002443498230144
Cl* NGC  330    ELS       6,4689012957582174464
Cl* NGC  330    ELS       8,4688990039630952576
Cl* NGC  330    ELS      26,4689000175756378368
Cl* NGC  330    ELS      35,4685992599157705472
RMC  63,4662155255744315136
[ELS2006] N11 021,4662180338346191744
[ELS2006] N11 035,4662150204862668928
[ELS2006] N11 097,4662149139710430592
Cl* NGC 2004    ELS      15,4660183350370381824
Cl* NGC 2004    ELS      20,4660134181580164992
Cl* NGC 2004    ELS      28,4660134353390401152
Cl* NGC 2004    ELS      31,4660179021043759872
Cl* NGC 2004    ELS      32,4660182079060391168
Cl* NGC 2004    ELS      40,4660180704670694016
BI  22,4661759122315535488
ASAS J182611+1212.6,4484245443888652032
[SK76] E 33,2539059802107137280
[SK76] E 42,2539059802107137920
[BUG2007] A  4,2539059737681600384
[BUG2007] A  6,2539060145704131840
[SK76] A 19,2539072205972359296
[BUG2007] C  4,2539072824447636224
[BUG2007] C  8,2539066639694673536
[SK76] H 34,2539059492869064320
[BUG2007] B 18,2539059325365494400
[BUG2007] B  9,2539060145704131968
[BUG2007] C  1,2539073408563220864
[BUG2007] C  2,2539072824447876224
[BUG2007] C  3,2539072927526869120
[SK76] D 28,2539071591791334400
[BUG2007] C 13,2539072343411313408
[BUG2007] C 17,2539072068533377408
CoRoT 102660283,3119460349390645760
2MASS J19301167+3931347,2053184621665690368
ASAS J192234+4014.2,2101126283572897152
2QZ J101122.5-013815,3829147654316097280
SK -69  178,4658030747143470080
ATO J006.3023-03.5248,2540277614313050752
2MASS J04551574-7017421,4655122229620209280
[B2007] J164704.69-455206.8,5940105904021497856
[B2007] J164659.93-455025.3,5940106763014989056
2MASS J16464964-4552530,5940106281978531200
2QZ J122500.7+004732,3699854119205587712
2SLAQ J151446.60+004433.2,4419113123828148224
2SLAQ J123028.18-004632.1,3695621686633224576
2SLAQ J103333.31-002028.4,3806959715826057856
UCAC2  31124502,3106938217621809920
CPD-53  7366A,5932569782733011456
CPD-53  7366B,5932569782733010048
ATO J280.5422+06.5512,4285597124801172736
2MASS J05093776-6848407,4661270011477744256
2MASS J05191731-6931472,4658171823864546304
2MASS J05435515-6859192,4657733810236406400
2MASS J06014337-6908305,5282730407391950464
2MASS J05145312-6917234,4658237450966736000
2MASS J05350563-6919232,4657662273281069952
2MASS J04445840-7035225,4654868379847328896
IRAS 18369-0604,4253085493668367744
Cl* Stephenson    2    DFK      38,4256090111032827904
ATO J122.4705+28.5420,684355042359852544
ATO J015.0858+05.1933,2552346712933033088
SDSS J001031.09+010132.4,2546354512001187072
SDSS J003748.95-000312.0,2543169746507636096
SDSS J012333.49+010420.7,2535148633087856896
SDSS J022857.91+005359.8,2501347962022672000
SDSS J025717.49+004706.7,288243845193088
HD  55731A,3140191606772651648
PSO J011.0365+41.5282,369285690455318784
CRTS J101930.8-010418,3830548668353018240
CRTS J080104.9+443848,923218407280323840
SDSS J090700.89+570049.5,1036519129152594560
LINEAR 14371943,1595678859834540416
SDSS J094955.68+522916.2,828091066426154368
SDSS J151909.12+480343.9,1588221697096600448
HD  66306,5600986934273230464
*   1 Cam A,273895291446188288
OGLE LMC-LPV-54224,4657931035196504960
OGLE LMC-LPV-58935,4658021366931613184
OGLE LMC-LPV-61070,4658049095248172032
OGLE LMC-LPV-68042,4658001335198210944
OGLE LMC-LPV-72132,4657274764187727744
OGLE LMC-LPV-72756,4657278200164225664
OGLE LMC-LPV-73057,4657270744098799744
OGLE LMC-LPV-73853,4657243286341412480
2MASS J20024489+4405549,2076061335472640640
2MASS J20021807+4355419,2076035084632124032
ASAS J185038+4125.4,2104438871583819904
ASAS J190627+4811.5,2131133154180812160
ASAS J191259+4115.1,2102166142392969088
2MASS J19180639+3824580,2051380323082204800
ASAS J191956+4022.6,2101171290529979008
ASAS J192406+4432.8,2126246344693483008
ASAS J192544+4545.0,2126777683687189376
ASAS J192934+4827.2,2129647232937895296
ASAS J193158+4622.5,2128271129715505280
IRAS 19369+4953,2135147509793745536
ASAS J194955+4523.6,2079382302957285632
2MASS J04524318-7047371,4654712111760606848
2MASS J05255225-6607543,4660532514013091200
MCPS 084.32466-69.33117,4657663956910560128
2MASS J18444023-0315329,4258597208012382208
2MASS J18453660-0339191,4258383486127604352
SDSS J015840.90+002900.8,2507854425159282304
CoRoT 101286762,4263371012630093568
CoRoT 102904547,3106191649225044352
SDSS J232541.95+001413.6,2645320385385491328
2MASS J05433340-6622028,4659878785635746432
2MASS J08323889+2104246,665419317529189248
CD-55  6161,5883354576992618112
2MASS J21165198+5150410,2172280147775052928
UCAC4 652-075607,2076393692914036608
TYC  147-670-1,3119783811966210176
TYC  147-1340-1,3119582910576496640
TYC  147-1934-1,3125816969707464960
TYC  148-2239-1,3125613693195474688
TYC  162-644-1,3114602913178269184
IRAS 07079+0019,3111256102860927104
2MASS J21165450+5145422,2172273134082441216
2MASS J21165645+5146489,2172279078317177984
HD 232031B,4318744479819599616
BD+23   719,146785425079437312
TYC 1871-858-1,3430026853285157760
TYC 2666-465-1,2052521547430397184
TYC 2666-975-1,2050257889204898176
TYC 2667-794-1,2051630732551392128
TYC 2804-172-1,371614421720774912
TYC 2946-976-1,950557901343583872
TYC 3119-467-1,2103186940156434560
TYC 3120-1333-1,2100016601457984128
TYC 3121-192-1,2051321877166396160
TYC 3121-741-1,2099586142656092160
TYC 3121-1373-1,2099704615033878528
TYC 3121-1417-1,2099339847752112512
TYC 3123-2109-1,2097466833992790912
TYC 3124-376-1,2100656207987056640
TYC 3124-1260-1,2100332470532667264
TYC 3124-2330-1,2103819193702972032
TYC 3125-60-1,2100986714313514240
TYC 3125-810-1,2099797145810196352
TYC 3125-2456-1,2101224552421177984
TYC 3125-2739-1,2100510655839521536
TYC 3125-3408-1,2099720042556763648
TYC 3125-3600-1,2101010108994744576
TYC 3125-3740-1,2101241594851376128
TYC 3128-803-1,2105587788218187264
TYC 3128-1634-1,2105470557088643584
TYC 3129-1430-1,2102506205021395712
TYC 3129-2141-1,2102708171564689536
TYC 3129-2697-1,2102258604448664960
TYC 3131-2132-1,2105116995380904320
TYC 3132-41-1,2105995535233017344
TYC 3132-464-1,2106098103350039040
BD+44  3062,2106081090979541376
TYC 3133-281-1,2102866466880317312
TYC 3133-697-1,2102975662126537344
TYC 3134-67-1,2053100096707647360
TYC 3134-261-1,2052764470784039168
TYC 3134-579-1,2052902111594740992
TYC 3134-973-1,2052724407328113152
TYC 3134-1467-1,2052805049631144832
TYC 3135-349-1,2052190903676045568
TYC 3135-439-1,2051990483319683328
TYC 3135-983-1,2052299991540573312
TYC 3136-115-1,2076183449983392640
TYC 3138-146-1,2101148063346882304
TYC 3138-435-1,2053591471023164160
TYC 3138-437-1,2053586802401228928
TYC 3138-626-1,2053075632573979520
TYC 3138-851-1,2101506989471960832
TYC 3138-917-1,2101197305151000832
TYC 3138-1697-1,2053071440685918720
TYC 3139-75-1,2053214686437167488
TYC 3139-557-1,2053129676140033920
TYC 3139-1949-1,2053219874755450624
TYC 3139-2256-1,2053560379762661888
TYC 3140-1316-1,2076224475512405504
TYC 3140-1397-1,2076778835529366528
TYC 3140-2345-1,2073715767936469504
TYC 3140-2551-1,2076374902447324160
TYC 3140-2587-1,2076280550607038592
TYC 3140-3075-1,2076277075966246016
KOI-7563,2075094315005720960
KOI-5158,2075052048214199168
TYC 3142-1158-1,2101947790554448768
TYC 3142-1461-1,2053631500120425216
TYC 3142-1495-1,2101798188253473664
TYC 3143-735-1,2077924973319595904
TYC 3143-1208-1,2077502309872447872
TYC 3143-1523-1,2077806604014990464
TYC 3143-1902-1,2077645658703590784
TYC 3143-1912-1,2077438027106607104
TYC 3143-2152-1,2077527121909688704
TYC 3144-852-1,2077188300529766784
TYC 3144-942-1,2077234514378637696
TYC 3144-1655-1,2076841370254740096
TYC 3144-1758-1,2077121642639555840
TYC 3144-2340-1,2077866218165408000
TYC 3144-2342-1,2077104840727021184
TYC 3144-2570-1,2077194176045089664
TYC 3145-2125-1,2078440094522545792
TYC 3146-1-1,2126621278158029184
TYC 3146-458-1,2126551081212081792
TYC 3146-684-1,2126031901264933248
TYC 3146-1054-1,2126211229041354112
TYC 3147-923-1,2126412297928867200
TYC 3147-1601-1,2078219195756844544
TYC 3147-1844-1,2078296745686123392
TYC 3148-1486-1,2079614372933790080
TYC 3148-1558-1,2078021386744006912
TYC 3149-283-1,2079161816519796992
TYC 3149-433-1,2079095884486356736
TYC 3149-512-1,2078896254405759360
TYC 3149-836-1,2079019812023882880
TYC 3149-1057-1,2078992908337735552
TYC 3149-1310-1,2078993282002686720
TYC 3156-1729-1,2067505863691098880
TYC 3158-436-1,2075190655394539648
TYC 3160-1348-1,2068896398002121984
TYC 3162-1633-1,2081847652852264832
TYC 3163-1448-1,2081939874389263744
TYC 3332-443-1,246203919301846016
TYC 3527-894-1,2119282519073480320
TYC 3527-1474-1,2119272550453419136
TYC 3531-603-1,2119867798561221760
TYC 3531-944-1,2119452015664578176
TYC 3540-1148-1,2107095222956882688
TYC 3540-1998-1,2107418307576141312
TYC 3540-3062-1,2107249635621565568
TYC 3541-109-1,2107308631292962304
TYC 3541-335-1,2131338595355250304
TYC 3541-736-1,2106505712925808000
TYC 3541-1194-1,2107228946759186688
TYC 3541-1197-1,2107289424198096896
TYC 3542-783-1,2130227916813579392
TYC 3542-1998-1,2130310895582197248
TYC 3544-427-1,2131692157062776192
TYC 3544-541-1,2131671846160176384
TYC 3544-2381-1,2107643295142967168
TYC 3545-656-1,2131655009888395136
TYC 3545-1905-1,2131430503356960128
TYC 3545-2692-1,2130679300696134656
TYC 3546-840-1,2129463167816828928
TYC 3546-1200-1,2131073991010808192
TYC 3547-436-1,2129352430681474944
TYC 3547-516-1,2129482619729485312
TYC 3547-988-1,2129097172184188416
TYC 3548-291-1,2131877287333287808
TYC 3548-1024-1,2132258749148449664
TYC 3548-2007-1,2132261871586160000
TYC 3549-1028-1,2132142166556843264
TYC 3550-213-1,2132714565439624576
TYC 3550-356-1,2132809192158414464
TYC 3550-673-1,2132711507422620160
TYC 3550-703-1,2132717623456370560
TYC 3550-769-1,2132874127764979712
TYC 3550-1271-1,2132917116095933184
TYC 3551-2436-1,2130024129205936128
TYC 3551-2474-1,2133022978449897344
TYC 3554-88-1,2132996688950933632
TYC 3554-233-1,2133359768306693376
TYC 3554-1933-1,2133281496822225280
TYC 3555-486-1,2136180737185944320
TYC 3555-648-1,2136214895065690112
TYC 3555-1089-1,2139355787468040832
TYC 3555-1622-1,2136227432070384768
TYC 3555-1747-1,2136370231143491328
TYC 3555-2053-1,2136247983494044288
NGC  6811   483,2128102217241911552
TYC 3556-240-1,2128160594438534016
TYC 3556-670-1,2128174097814836736
TYC 3556-1572-1,2128337989465658240
TYC 3557-575-1,2079483084375383936
TYC 3557-743-1,2079480644834159360
TYC 3557-935-1,2080446600156936448
TYC 3557-1080-1,2080222093627692544
TYC 3557-1507-1,2080238551943234560
TYC 3557-2361-1,2079866676492418048
TYC 3558-381-1,2085350422018644224
TYC 3558-732-1,2085332658033243264
TYC 3559-1555-1,2082653560516736256
TYC 3559-2326-1,2082391769362987136
KOI-7607,2128221067577775104
TYC 3560-2433-1,2128588579337898240
TYC 3560-3134-1,2128530373941387648
TYC 3560-3158-1,2128569161786798976
TYC 3561-321-1,2080535901108942080
TYC 3561-1558-1,2086413130061065344
TYC 3561-2105-1,2080579331825894272
TYC 3562-2294-1,2086069429601723264
TYC 3564-2681-1,2135076591294381952
TYC 3568-874-1,2135638609233970304
TYC 3568-878-1,2135965718243803264
TYC 3921-1394-1,2139389288213279104
TYC 3968-2340-1,1981399637801741568
TYC 3994-768-1,2200362190142217344
TYC 3995-968-1,2007953908759224960
TYC 3996-38-1,2008562552855774080
TYC 3997-472-1,2013219126345024640
IRAS 22298+6427,2206378339806956288
TYC 4798-601-1,3119282365943192064
TYC 4799-573-1,3119451244060176512
LS  VI -00    5,3107476497283626496
TYC 4799-1462-1,3106838299501916800
TYC 4800-759-1,3107169424300726912
TYC 4800-2092-1,3107069609261672960
TYC 4803-487-1,3105740677659653888
TYC 4804-39-1,3105825649293458816
TYC 4808-827-1,3101966019882378112
TYC 4808-981-1,3102290444531309312
TYC 4809-608-1,3102720628457014272
TYC 4809-1553-1,3102701799320409088
TYC 4812-2648-1,3100229268244798208
TYC 4814-2263-1,3109731213374523904
TYC 4818-1392-1,3102623356038224896
TYC 4827-1654-1,3058327090572408448
HD  60322,3054400287871665536
HD 187436,4238618325816732288
HD  47991,2950960226793481088
TYC 5392-1004-1,2949413248295592192
HD  60444,3053647809602329472
TYC 5406-1206-1,3032327660667654016
HD  59630,3028141579381547904
HD 168626,4096529709538613120
HD 168464,4094529487354398208
CD-28  5043,5600463635458896256
CD-29  5631,5596714330858430720
HD 165304,4062924334850384768
CD-29  5022,5598733588267320576
TYC 7119-1961-1,5595437699085232000
HD  79253,5623282418737142016
HD 165518,4049914264792451328
HD 162307,4039883553293801088
HD 169998,6721670448713389568
CD-51  9702,5981661980356025216
HD  86882,5256764718772246400
HD 105738,6072427214981734016
HD 133136,5887665555964086144
TYC 8685-701-1,5881528902338712064
TYC 8686-2679-1,5892303536512162944
TYC 8692-1429-1,5879091461174410752
TYC 8693-640-1,5879608128559512064
TYC 8698-1019-1,5886632633484031744
TYC 8710-1022-1,5980947778828803072
TYC 8991-237-1,5869098206188838912
LLNS  9781,5862319854409091200
TYC 8999-1395-1,5864151090997416832
HD 125989,5849556757831885184
TYC 9020-1297-1,5876450915344699904
TYC 9021-48-1,5875906828876387456
VVO  85,2007877630142171520
SK -66    5a,4661771835420411904
2MASS J05385131-6904084,4657685706627204992
SDSS J000108.02+011042.6,2738420295517290368
SDSS J000232.56+003406.7,2738234993448288000
SDSS J010500.23-002342.4,2536234606978450304
SDSS J010748.86-001328.7,2533266715857590784
SDSS J015723.91+003155.4,2507882119108809216
2MASS J02033915+0057294,2508075220838550016
SDSS J212848.14+005725.3,2688066751774885504
ATO J047.6093+00.4615,3266871942040897664
SDSS J235753.96+000459.1,2642125891790355584
HD  17063,453044905715845632
Kepler-819,2076186611079704320
HD 126595,5786838656019906560
2MASS J01022209-7146368,4690578421576744192
2MASS J05222112-6555516,4660553026777915648
KOI-7098,2082162044458031872
2MASS J19240976+4406566,2126199546729570176
2MASS J19215635+4035493,2101189161893059968
2MASS J19215505+3829233,2052826112151627264
2MASS J19000073+4508035,2107123977760090112
Cl* NGC 6811    SAN     225,2128134103079617280
2MASS J19525891+4636506,2085540087774214656
ATO J293.0622+37.6557,2051661145227540096
2MASS J19252034+3833093,2052733065982537856
ATO J296.7974+49.8871,2087233674976620672
UCAC4 636-069758,2051761303864199552
V* V2492 Cyg,2066869246454772224
TYC 4265-870-1,2014593923888722304
BD+60  2668A,429411727913975552
NGC  6067   298,5932569714013686912
NGC  6819   748,2076299311024414592
UCAC2  46301581,2077658891504706176
ASAS J160432+0419.1,4425495376512523392
2MASS J19271665+3741015,2051804837651950080
2MASS J19014107+3947266,2100351059151243008
2MASS J19235866+3954059,2053065221573187584
2MASS J19423865+4047332,2076618955358754816
KOI-5543,2126570563185301760
2MASS J19553932+4438001,2079092414152553472
2MASS J18572871+4902524,2131802898499636864
2MASS J19390401+4920235,2135022921382531328
2MASS J19380444+4943194,2135043640305148032
2MASS J00465701-7306182,4688950968266601728
UCAC4 084-004975,4685708267949336192
[BLK2010] flames1056,4689019417212510848
[BLK2010] flames1202,4689020241846097024
[BLK2010] flames1168,4689019554651348736
[BLK2010] flames1104,4689019275462265088
[BLK2010] flames1121,4689014709928645888
[BLK2010] flames1228,4689002718376288768
[BLK2010] flames1139,4690517776643302784
[BLK2010] flames1021,4690517089448534272
[NM2012] 3,2172275917224384384
[NM2012] 6,2172279288781732864
[NM2012] 61,2172279151342654592
UCAC4 451-023244,3113482545188572928
UCAC4 443-021940,3107038067021053440
UCAC4 442-020828,3107006765299890944
UCAC4 434-023239,3105810496648942720
UCAC4 444-020244,3107233195976315008
UCAC4 438-021526,3106169177955984128
UCAC4 449-021213,3119462926371012608
UCAC4 449-021116,3119461655060726016
UCAC4 421-021803,3100357159493777408
UCAC4 449-020862,3119464987955490176
UCAC4 446-020585,3107329815560408064
UCAC4 443-020617,3107228999789817856
UCAC4 450-021091,3119479006728592256
UCAC4 445-020661,3107285697656373120
CoRoT 102710394,3125583632724368512
UCAC4 428-022569,3102298033732247040
HD 219813A,1941508050259084288
2MASS J20284656+4107068,2067998101300361984
UCAC4 657-087297,2067642920388313600
UCAC4 659-087265,2068074620437883520
UCAC4 655-092284,2067768097212457344
UCAC4 660-088958,2066409306996910208
[KER2009] lra2b   988,3101862833286509568
2MASS J06410042-0021457,3119374656202193920
CoRoT 102643144,3107259824773330304
2MASS J06422732-0037208,3107435742331146368
CoRoT 102711294,3119495087085866368
SDSS J214633.18-003910.2,2675040253404531712
2MASS J19484356+4106102,2076774330100184832
HD 169031A,4528879465585626752
2MASS J19061915+4004406,2100687131752108544
2MASS J18384011-0547537,4256482293092935424
2MASS J18385562-0553543,4256093757467101312
2MASS J18385809-0554581,4256090695148554496
2MASS J18393176-0515249,4256573449472881024
2MASS J18393306-0549269,4256468313009502848
2MASS J18400367-0536475,4256480510717334144
2MASS J18401024-0608164,4253444514259712512
2MASS J18401078-0523378,4256520947796672640
2MASS J18401344-0548526,4253471113076226560
2MASS J18401529-0541427,4256476795525897856
2MASS J18401918-0539041,4256477517086880896
2MASS J18405399-0538596,4256499919629885824
2MASS J18405494-0543562,4253472757962054656
2MASS J18405777-0610229,4253439811352813952
2MASS J18410255-0540288,4253497256454148864
2MASS J18410764-0535045,4256502049933753856
2MASS J18410851-0555046,4253454100629364352
2MASS J18410955-0549102,4253468978397231744
2MASS J18412113-0547027,4253491866362103936
2MASS J18412128-0530219,4256502977646817408
2MASS J18412405-0534081,4253500043980286592
2MASS J18413340-0520259,4256515381519244032
