SPT_ID,RA,DEC,XI,THETA_CORE,Y0,Y0_UERR,Y0_LERR,PS_FLAG,REDSHIFT,REDSHIFT_UNC,REDSHIFT_SOURCE,SPECZ,SPECZ_REF,M500C,M500C_UERR,M500C_LERR,LAMBDA,LAMBDA_UNC,FCONT,MCMF_MASK1,MCMF_MASK2,LOS,LAMBDA2,REDSHIFT2,REDSHIFT2_UNC,FCONT2,STRONG_LENS,STRONG_LENS_REF,DUSTY_FLAG
SPT-CL J0106.4-4923.9,16.60113688503497,-49.39962181361046,6.733205874421497,0.5,2.2369510092588965E-5,3.9896668495635704E-6,4.913162248251515E-6,0,0.634277,0.021218090829615913,MCMF,0.0,,2.0149758992312403,0.26109728317949177,0.2610078589849061,46.04507551658495,7.381313478085563,0.0,0.0,0.0,0,,,,,0.0,,0.0
SPT-CL J2118.4-4303.3,319.61110708344825,-43.05534285900172,6.732713032869012,1.0,1.763544967008446E-5,4.038042555590783E-6,4.110535657934661E-6,0,0.49761,0.017111833775264748,MCMF,0.0,,2.113950184130033,0.28018624403449266,0.27917339063197266,14.47439119318718,5.049303288044531,0.2,0.05506607929515418,0.049144119271120924,0,,,,,0.0,,0.0
SPT-CL J0210.1-5503.2,32.532966889752714,-55.054488090419824,6.732644569864659,0.25,2.1154009559987826E-5,4.56021785311767E-6,6.960727625429175E-6,0,1.059405,0.09265038690777284,MCMF,0.0,,1.7331908600897892,0.21652689810799686,0.2369656946325318,28.584371040787936,9.426533936571182,0.06,0.0,0.0,0,,,,,0.0,,0.0
SPT-CL J0240.5-6020.5,40.13687813688637,-60.34319339124887,6.730994104734494,0.75,1.7713125759837092E-5,4.503027382915336E-6,4.037055537248612E-6,0,0.967032,0.056001911900131374,MCMF,0.0,,1.79010602290451,0.23683024010816167,0.23790978918469485,70.38386908002863,10.862460365402834,0.0,0.0,0.012134583563154992,0,,,,,0.0,,0.0
SPT-CL J0109.8-5935.2,17.459418217434077,-59.5867793890492,6.729549099232442,1.0,1.9267670146494853E-5,3.9945917594939245E-6,3.9945917594939245E-6,0,1.115097,0.09141995279957321,MCMF,0.0,,1.7008474371849538,0.2238198679086718,0.21924038728800843,56.03908126189408,10.46360069982622,0.01,0.0,0.01765030336458908,0,,,,,0.0,,0.0
SPT-CL J0208.3-6914.9,32.079941117524534,-69.24868349836574,6.728782797699,0.5,2.1734023955931865E-5,4.645014652998972E-6,3.881631050217326E-6,0,1.350000023841858,0.07050000131130219,MCMF,0.0,,1.568816149067119,0.20824385578262783,0.2047085609331234,55.27608004606721,9.275090922425504,0.07,0.0,0.0,0,,,,,0.0,,0.0
SPT-CL J2248.9-5130.3,342.2429439772586,-51.50607046762927,6.7233608661889575,0.5,2.276552115233044E-5,4.44346271433817E-6,4.055022824040283E-6,0,1.1799999475479126,0.06539999693632126,MCMF,0.0,,1.662773085326475,0.21748553221077094,0.21797843373643433,53.27027178678787,8.422690183104827,0.02,0.0,0.008839779005524863,0,,,,,0.0,,0.0
SPT-CL J2112.3-4345.8,318.08766858348827,-43.76416176564541,6.722366810176002,0.75,2.2320508455635112E-5,4.276924003532743E-6,4.236931968696679E-6,0,0.7577,0.03551497487667249,MCMF,0.0,,1.9267639680942894,0.2591393125502006,0.25707846287728264,45.458379537075785,8.153103876373955,0.01,0.0022172949002217295,0.014364640883977901,0,,,,,0.0,,0.0
SPT-CL J2137.6-6843.7,324.41460223799845,-68.72872957979756,6.72090645538304,1.0,2.070200480909443E-5,4.166530222246507E-6,4.022670393085025E-6,0,1.4700000286102295,0.07410000264644623,MCMF,0.0,,1.5062654557393662,0.2021762048633089,0.1960654191280311,43.894660103613965,8.916847934996062,0.1,0.042316258351893093,0.021618625277161862,0,,,,,0.0,,0.0
SPT-CL J0115.8-7004.5,18.962011839603555,-70.07593593936807,6.720847174606556,1.0,2.2714652371194025E-5,3.9114190676555605E-6,4.549627730217514E-6,0,0.80717,0.03302821192684811,MCMF,0.0,,1.8982062077919548,0.24938532840320793,0.24981254999930091,57.8144326643266,10.03260646325158,0.0,0.0598669623059867,0.05911602209944752,0,,,,,0.0,,0.0
SPT-CL J0018-5504,4.558105387080565,-55.06532285198099,6.71791584121383,1.5,1.9567435899212014E-5,4.115531239202439E-6,4.147641874539356E-6,0,0.40576,0.011379581454165184,MCMF,0.0,,2.185599999845453,0.2870783258219576,0.28923498627054167,91.1643989063099,9.737952559477243,0.0,0.0,0.009922822491730982,0,,,,,0.0,,0.0
SPT-CL J2127.2-5537.2,321.8027296429992,-55.620862302225355,6.71755816841837,0.5,1.8612318584988754E-5,3.965614233826989E-6,4.266324624669193E-6,0,0.8324999809265137,0.0549749992787838,MCMF,0.0,,1.8770957666479453,0.24312177685741965,0.2576460112087222,53.063948754211076,7.974277362251291,0.05,0.0,0.0689084895259096,0,,,,,0.0,,0.0
SPT-CL J2332-5220,353.1332880185029,-52.34140435614588,6.715757743261206,1.25,1.816441974559585E-5,4.236594198505322E-6,4.147902602021639E-6,0,0.45396,0.010983530039621669,MCMF,0.0,,2.1464527200869163,0.27784207612499934,0.2787709261847737,71.53352364570839,10.184578001064168,0.0,0.0,0.0,0,,,,,0.0,,0.0
SPT-CL J0059.2-6302.9,14.820346947429888,-63.0494394411858,6.7151930384512015,0.75,2.0491637166536567E-5,4.032601124288108E-6,4.072673596067739E-6,0,0.736877,0.025046850249077116,MCMF,0.0,,1.937348576032727,0.258922416323482,0.2582352820983911,49.09307947741981,8.319759770096937,0.0,0.015384615384615385,0.01820187534473249,0,,,,,0.0,,0.0
SPT-CL J0124.5-5317.0,21.13890152103708,-53.28412163383447,6.71495458459295,0.25,2.0871222900200658E-5,4.433684917259166E-6,4.771664375028227E-6,0,0.87741,0.039022387071289646,MCMF,0.0,,1.8474873217680836,0.2350061850175098,0.25110130086589044,93.52056065937565,11.534999590027251,0.0,0.0,0.019856591285162713,0,,,,,0.0,,0.0
SPT-CL J0021.5-4943.4,5.393839278610325,-49.72416020350534,6.711462941262314,0.5,1.8187063763724898E-5,4.334918437225787E-6,4.2379112056090815E-6,0,0.58726,0.013294378831253156,MCMF,0.0,,2.050852269220899,0.26594872849553886,0.26413652507669183,59.47780937649626,9.155721602257875,0.01,0.041758241758241756,0.01486784140969163,0,,,,,0.0,,0.0
SPT-CL J2157.5-4455.4,329.3768892689149,-44.92363610926407,6.711204324727771,0.75,1.8709200678930677E-5,3.996208232686611E-6,3.996208232686606E-6,0,0.554642,0.012782802086576547,MCMF,0.0,,2.0740720323164976,0.26889544265721455,0.27076502103080813,53.453158836090736,8.588281115898438,0.01,0.04835164835164835,0.03248898678414097,0,,,,,0.0,,0.0
SPT-CL J0131.6-6431.8,22.9026158535541,-64.53114635192102,6.7074470365757355,1.25,1.6935528759956873E-5,3.861312517724917E-6,4.415421688002251E-6,0,0.329677,0.010383031121910392,MCMF,0.0,,2.2401516528523797,0.29168458262463437,0.2899986596405497,43.143901717716524,8.441553736013471,0.01,0.05947136563876652,0.13333333333333333,0,,,,,0.0,,0.0
SPT-CL J0047.9-6717.8,11.998273577938715,-67.29740429399396,6.705090740374385,0.75,2.021841135176743E-5,3.996665026031416E-6,3.996665026031416E-6,0,0.679367,0.020940003769421022,MCMF,0.0,,1.9827355542541207,0.2571346329383908,0.2569740586981535,78.78289825660902,11.361885287411901,0.0,0.02207505518763797,0.011037527593818985,0,,,,,0.0,,0.0
SPT-CL J2314.8-4730.3,348.70886851867084,-47.5055142664784,6.703954676484823,0.25,2.0939865266683147E-5,5.90499713407198E-6,4.8058771131984195E-6,0,1.399999976158142,0.07199999690055847,MCMF,0.0,,1.5387365521055019,0.20595554306346475,0.21070874956371433,63.250773048672734,10.07310143427071,0.07,0.05321507760532151,0.07509663169519602,0,,,,,0.0,,0.0
SPT-CL J2344.0-4547.0,356.00404796573434,-45.7833650943695,6.702945409475441,0.75,2.0957300103038675E-5,9.278393807338798E-6,3.7597314324785417E-6,0,1.05885,0.07686616408022719,MCMF,0.0,,1.7267845179607575,0.2291046692684089,0.22727608710751657,43.40453626886105,11.71625202777279,0.01,0.0,0.02871341800110436,0,,,,,0.0,,0.0
SPT-CL J0250.1-5536.3,42.53161142407859,-55.605754899208144,6.696203127903179,1.0,2.1743043901831624E-5,4.086798097265729E-6,4.1265340030372584E-6,0,0.409475,0.011545754643272751,MCMF,0.0,,2.175553582435525,0.2842995137619462,0.28366085618726333,76.47752428918044,9.282119018804691,0.0,0.0,0.0,0,,,,,0.0,,0.0
SPT-CL J2254.2-5602.3,343.56384650104087,-56.03905895926647,6.695640677858964,0.25,2.368593565311642E-5,4.624627686960607E-6,8.248676516268911E-6,0,1.502500057220459,0.07507500052452087,MCMF,0.0,,1.4884681653337861,0.19740193862286115,0.19781759439554758,39.38641096514177,8.56917753577444,0.12,0.024229074889867842,0.012693156732891833,0,,,,,0.0,,0.0
SPT-CL J2119.2-4817.1,319.8178454526853,-48.28634815294969,6.6937644811043056,1.0,2.2716539356080635E-5,4.181706677301711E-6,4.162133460528238E-6,0,0.435115,0.010632884281574814,MCMF,0.0,,2.158524768673071,0.27698790910939497,0.28004537876132973,91.18896929986828,10.372779753803606,0.0,0.0,0.09371554575523705,0,,,,,0.0,,0.0
SPT-CL J0146.5-5928.2,26.640895110093364,-59.470708392476354,6.6933623670370945,0.25,2.1876879560168187E-5,4.437523869076975E-6,7.144827087816549E-6,0,0.787672,0.026341182663236946,MCMF,0.0,,1.9025115077857648,0.24942694695096868,0.24667819560945414,67.57808572369878,9.937714047342535,0.0,0.0,0.015435501653803748,0,,,,,0.0,,0.0
SPT-CL J2340-5130,355.17464580128524,-51.49958154545075,6.692843826350099,0.5,1.971293409764509E-5,4.005266767334381E-6,4.322493027059764E-6,0,0.937725,0.07184553385603244,MCMF,0.0,,1.7993183428294226,0.23993749687117827,0.23354639781852193,26.656676607210326,8.106362140885961,0.06,0.05947136563876652,0.023704520396912898,0,,,,,0.0,,0.0
SPT-CL J0148.5-6203.1,27.13787619187962,-62.05175534389051,6.691860535296872,1.0,2.0570534485208335E-5,6.881587552018246E-6,5.427087562278787E-6,0,0.935737,0.09333102959632904,MCMF,0.0,,1.8040504231041312,0.23446022683308487,0.23691128474263756,15.796229757584815,8.84576129135362,0.19,0.03090507726269316,0.014900662251655629,0,,,,,0.0,,0.0
SPT-CL J0157.1-5149.2,29.292497472883234,-51.82104313802221,6.690539227747122,0.5,1.583606156578415E-5,8.17171412054772E-6,3.64730439220044E-6,0,1.0774999856948853,0.062324997037649155,MCMF,0.0,,1.7158956461020347,0.23114863560212995,0.22880286193746868,46.513822080334755,7.683163359513565,0.04,0.4153846153846154,0.4541942604856512,0,,,,,0.0,,0.0
SPT-CL J0042.3-5702.3,10.58764786271976,-57.0386894852288,6.689893667745026,1.25,2.1562787031421857E-5,4.295214941232255E-6,4.202119100957688E-6,0,0.627347,0.01963638371065323,MCMF,0.0,,2.01700865903668,0.2646883524835464,0.2649402726766923,61.07747240937552,8.554754957120489,0.0,0.0,0.030973451327433628,0,,,,,0.0,,0.0
SPT-CL J2307.9-4410.3,346.9872860776112,-44.1716814293767,6.6887651736937395,0.25,2.7199207065568886E-5,4.620049090667217E-6,7.474366276865978E-6,0,1.412500023841858,0.07237499952316284,MCMF,0.0,,1.5314626225768324,0.204418445407347,0.20252111779083748,39.966501897379736,8.431533940359698,0.11,0.0,0.0,0,,,,,0.0,,0.0
SPT-CL J2228.6-5212.7,337.166345900255,-52.212812862169585,6.687531066531595,0.5,2.0223314402030512E-5,4.495555140421127E-6,7.0148777853517E-6,0,0.8899999856948853,0.056699998676776886,MCMF,0.0,,1.8290426008148362,0.242230813492206,0.24411203996431885,43.76846454029213,7.436804098007236,0.06,0.028634361233480177,0.009933774834437087,0,,,,,0.0,,0.0
SPT-CL J2044.1-6039.5,311.04257672154625,-60.65867607609447,6.6869701050987755,1.25,2.3093582395799322E-5,1.1149140365518936E-5,1.2145757484962446E-5,0,0.1213,0.0,SpecZ_w_MCMF,1.0,2024A&A...688A.210K,2.38245058092035,0.3110682721821987,0.307042125395816,42.56151321935746,7.107366081330692,0.03,0.0,0.013303769401330377,0,,,,,0.0,,0.0
SPT-CL J0257.1-5825.8,44.278448876115654,-58.431235680312874,6.686707179098038,0.75,2.0957370689039234E-5,4.39435250111623E-6,4.051974436043495E-6,0,0.878777,0.04509915913339488,MCMF,0.0,,1.8431193510338766,0.24189757635258524,0.24421716325277898,70.01609375091017,10.177965892912702,0.0,0.0,0.006626173384870237,0,,,,,0.0,,0.0
SPT-CL J2043.7-6026.8,310.93429814287936,-60.447921869013605,6.684304488617191,1.0,1.862024053713592E-5,3.9808176068723344E-6,4.125476250605549E-6,0,0.652067,0.021474170295145756,MCMF,0.0,,1.9966739846862307,0.2576458464438529,0.2553006314260402,54.488548762116295,9.643868881468698,0.0,0.02247191011235955,0.013318534961154272,0,,,,,0.0,,0.0
SPT-CL J2210.9-6612.2,332.7327666060329,-66.20496846750837,6.6814631210555815,0.75,2.5191881031318352E-5,4.624564554515175E-6,8.364241018581215E-6,0,,,,0.0,,,,,,,,0.22026431718061673,0.11147902869757174,0,,,,,0.0,,0.0
SPT-CL J0108.8-4525.8,17.220347800284035,-45.43112439432973,6.681113793256204,0.25,2.2660767794554873E-5,4.470034301953008E-6,6.74150145919162E-6,0,0.84205,0.03771319986294741,MCMF,0.0,,1.8599445370001657,0.2458580610168588,0.24687019988347392,56.70272696077934,9.959079188886236,0.0,0.0,0.0,0,,,,,0.0,,0.0
SPT-CL J0319.7-6050.8,49.94439703988657,-60.84754724406644,6.680946568195658,0.5,1.751470679036684E-5,4.008107949395577E-6,4.414266031089966E-6,0,0.6575,0.021960554112203434,MCMF,0.0,,1.9871847028294667,0.25644490092849503,0.27395637890932867,50.11049432729377,8.533115363748697,0.0,0.05286343612334802,0.02207505518763797,0,,,,,0.0,,0.0
SPT-CL J0135.5-5340.4,23.89104098734413,-53.67374218878091,6.680888659732593,0.5,1.7554083971175633E-5,8.612121359532129E-6,3.819266062340428E-6,0,1.2300000190734863,0.06689999997615814,MCMF,0.0,,1.6292062262453992,0.2135607997912401,0.21575414007536242,68.55327113403038,9.658881688866021,0.0,0.03296703296703297,0.02040816326530612,0,,,,,0.0,,0.0
SPT-CL J0152.1-4243.0,28.02795557559689,-42.71726272412815,6.680544955132354,0.75,2.0954423274081407E-5,4.2455959542421735E-6,4.022602477358746E-6,0,0.700622,0.02065551663803057,MCMF,0.0,,1.9579521407504406,0.2578050038854032,0.25887246040207623,106.49022091722102,11.255105927591982,0.0,0.0,0.0110803324099723,0,,,,,0.0,,0.0
SPT-CL J0321.3-4713.5,50.344873069702366,-47.22500235604565,6.67824921577629,1.0,1.5578388088013056E-5,7.943901711640226E-6,3.7115285779842156E-6,0,1.017327,0.06925429428935934,MCMF,0.0,,1.747649040475831,0.23050541403952352,0.22527509226768738,39.4276826549,9.814423082944492,0.02,0.04185022026431718,0.04081632653061224,0,,,,,0.0,,0.0
SPT-CL J0251.4-5054.6,42.85656333395438,-50.91153109136109,6.677816094709865,0.25,1.789270709685619E-5,7.933275386892764E-6,4.231570103328428E-6,0,0.904072,0.061079531095735294,MCMF,0.0,,1.824257758460079,0.2423418245782618,0.23905770529031,34.44303403231879,8.568579297254816,0.03,0.041666666666666664,0.03252480705622933,1,37.26279783462522,0.37609,0.012730134789316248,0.02083010971546173,0.0,,0.0
SPT-CL J2321-5907,350.45029052808604,-59.12939891529912,6.67768758137651,1.0,2.0484731873529526E-5,4.188238034452339E-6,3.96947262266322E-6,0,0.887965,0.0477731241119209,MCMF,0.0,,1.8274143341169955,0.23771580820889904,0.24305905259536287,58.357143268648876,9.834144814147118,0.0,0.0,0.025330396475770924,0,,,,,0.0,,0.0
SPT-CL J2238.1-5338.8,339.5340403947037,-53.64821112636307,6.67763902830525,0.5,1.649343594550177E-5,7.950908092900128E-6,3.6476462654678214E-6,0,1.0700000524520874,0.06210000067949295,MCMF,0.0,,1.7176414357753393,0.22770901795902243,0.2242604466774223,36.73729129991143,6.980282674208618,0.11,0.0,0.016004415011037526,0,,,,,0.0,,0.0
SPT-CL J2119.6-5600.7,319.92232387609704,-56.01251768548854,6.676668649200541,0.75,2.9669421472978775E-5,4.323639421781534E-6,4.323639421781534E-6,2,0.47325,0.014185276918185517,MCMF,0.0,,2.1200407269843864,0.2801582564554943,0.27765246128034615,32.88746258062728,7.710344775403805,0.03,0.06167400881057269,0.16390728476821192,0,,,,,0.0,,0.0
SPT-CL J0139.7-6124.8,24.932681234381686,-61.4148980784816,6.675895957897278,1.25,2.283079011338641E-5,3.9734649472655475E-6,3.9734649472655475E-6,0,0.43863,0.011864696020240116,MCMF,0.0,,2.1448942327588103,0.28133699188333994,0.2887210942130969,59.28033458561247,7.8673085059180545,0.0,0.0,0.0,0,,,,,0.0,,0.0
SPT-CL J2220.8-6938.4,335.21465293635674,-69.64116515742685,6.673720380057975,0.5,1.821686641478371E-5,4.018556962940474E-6,4.018556962940475E-6,0,1.1399999856948853,0.06419999897480011,MCMF,0.0,,1.6742514050927877,0.22195258272964713,0.222838100741509,73.96358159630775,9.455521473488838,0.0,0.12334801762114538,0.11031439602868175,0,,,,,0.0,,0.0
SPT-CL J0129.9-5636.2,22.489460389299513,-56.60343514280251,6.672321502124941,2.0,2.0948362404044094E-5,4.154451873494438E-6,4.170308027426129E-6,0,0.721775,0.02385491970610272,MCMF,0.0,,1.9400799658082928,0.2506589709117124,0.2683307956045611,71.6846392107044,11.011205989325614,0.0,0.24061810154525387,0.10712313638873551,0,,,,,0.0,,0.0
SPT-CL J2233.8-4155.8,338.47299017597527,-41.93049385291279,6.668544104779266,0.125,1.9346933359907067E-5,9.382858529394362E-6,3.650697545044855E-6,0,1.3075000047683716,0.0692249983549118,MCMF,0.0,,1.580756927089301,0.20929861527780136,0.20720357259616962,65.19456177516474,9.809085250278967,0.06,0.0,0.0,0,,,,,0.0,,0.0
SPT-CL J2321.4-6600.8,350.37055875548134,-66.01397000570924,6.667744961042476,1.75,2.3725412814783677E-5,4.150649588910232E-6,4.154175321359113E-6,2,0.19839,0.005612263171860795,MCMF,0.0,,2.32712256427379,0.30640151470178445,0.3012838218147422,47.032148993610825,8.168497435798466,0.02,0.05239179954441914,0.027298050139275765,0,,,,,0.0,,0.0
SPT-CL J0215.3-4625.2,33.83431003572243,-46.42122422421658,6.667518041897449,0.125,2.018401559936603E-5,4.139551307059079E-6,4.697802022977219E-6,0,0.48736,0.01148856863479442,MCMF,0.0,,2.1079644381864435,0.2777491943067787,0.27372395924733617,46.425561579805716,7.5540329931201775,0.01,0.039735099337748346,0.010491441192711209,0,,,,,0.0,,0.0
SPT-CL J0259.7-6911.2,44.93480251383438,-69.18670309572738,6.666385385056824,1.25,1.9899919968271098E-5,4.0018447618793155E-6,4.0018447618793155E-6,0,0.421457,0.012483949139694459,MCMF,0.0,,2.160912758792098,0.2842121397738069,0.2865195756238952,55.846369640579056,7.9562888311099575,0.01,0.1145374449339207,0.05895316804407714,0,,,,,0.0,,0.0
SPT-CL J0304.5-4838.6,46.13289378831958,-48.644343748881546,6.664747478483374,0.75,2.3982417831586077E-5,4.5854194974870415E-6,7.124132366302643E-6,0,1.1575000286102295,0.06472499668598175,MCMF,0.0,,1.6628334738489907,0.2228879198137168,0.22270715119731,47.025468713908474,7.883040154089827,0.03,0.037444933920704845,0.01379690949227373,0,,,,,0.0,,0.0
SPT-CL J0012.7-5144.4,3.198226580068138,-51.740656363322834,6.66376151727834,0.5,1.7570610425358E-5,8.68712050810914E-6,3.644924911230093E-6,0,1.13451,0.1272404378743722,MCMF,0.0,,1.6762150170108576,0.2253144563723415,0.2234054778071881,24.904252871587396,9.397122334178322,0.12,0.06578947368421052,0.02865013774104683,1,70.80777740066956,0.3172,0.008643584777389874,0.0,0.0,,0.0
SPT-CL J0227.1-4926.8,36.79983289881296,-49.4477237485303,6.663564651570667,1.25,1.9973766283420045E-5,4.0452046505399085E-6,4.1454000672406764E-6,0,0.799095,0.02880784425109634,MCMF,0.0,,1.8881588005975911,0.24928603163979046,0.2518239021099531,56.50084000803983,8.854299450902392,0.0,0.0,0.006060606060606061,0,,,,,0.0,,0.0
SPT-CL J2114.7-6346.2,318.6894931765968,-63.77048726177579,6.66181160354542,1.0,2.3042960167051255E-5,4.677285154787149E-6,4.021959656722365E-6,0,0.793865,0.02423758408917238,MCMF,0.0,,1.888440445003366,0.2476640157580794,0.25444416913111434,79.81743508138307,11.499828559513416,0.0,0.0,0.006067291781577496,0,,,,,0.0,,0.0
SPT-CL J2054.1-5124.3,313.54510771371656,-51.40579406011804,6.660863458387204,0.5,2.1338402852790407E-5,4.395940055806182E-6,6.687378174094327E-6,0,0.72776,0.022120647058945033,MCMF,0.0,,1.9392588272429023,0.2560668271881088,0.2539599953254601,67.159511650198,10.063224389652683,0.0,0.046460176991150445,0.09055770292655992,0,,,,,0.0,,0.0
SPT-CL J0014.4-4718.9,3.6067231276604215,-47.31502018832713,6.6606876917793745,0.125,2.0484064183755552E-5,4.457264124604832E-6,6.373762178248083E-6,0,0.818865,0.02891415176333465,MCMF,0.0,,1.873359304068467,0.24291818281676836,0.2590518105116979,75.43718622929974,10.102750302868301,0.0,0.0,0.00441257584114727,0,,,,,0.0,,0.0
SPT-CL J0300.3-6604.1,45.091961324312614,-66.06993044933293,6.658927336636894,1.25,2.271229539252818E-5,4.149775410415639E-6,4.14978741907819E-6,2,0.1377,0.0,SpecZ_w_MCMF,1.0,2024A&A...688A.210K,2.3614375181196854,0.30820217285504636,0.3080602921421125,97.20811557459345,9.875933087784896,0.0,0.015418502202643172,0.012134583563154992,0,,,,,0.0,,0.0
SPT-CL J0008.9-4130.7,2.246658871373814,-41.51250720990709,6.655061550578996,0.5,1.6203485204711957E-5,4.893915856833029E-6,3.84487310301443E-6,0,0.647327,0.020585961090927377,MCMF,0.0,,1.9955315224517642,0.26101773143945683,0.2671231517512349,64.11220336878182,8.955662865403788,0.0,0.0,0.0,0,,,,,0.0,,0.0
SPT-CL J0245.0-5307.5,41.26758879769749,-53.12587841934693,6.653865418359342,0.5,1.797047189182724E-5,3.992613245747987E-6,3.9926132457479904E-6,2,1.007557,0.07178903049380626,MCMF,0.0,,1.7539685776726626,0.2315758863042463,0.22921536875114357,36.69260046938627,10.83550129420901,0.02,0.0,0.02321724709784411,1,21.606029842020213,0.299387,0.010587749282407757,0.16163653135299683,0.0,,0.0
SPT-CL J2342-6041,355.6876738251721,-60.707887060766446,6.653781243948955,1.0,2.2322775848297172E-5,4.432497682000904E-6,6.131006230067927E-6,0,0.779147,0.0368091395423278,MCMF,0.0,,1.897359525708508,0.2515152913129488,0.2562960627559989,46.13220661419164,9.64214150193199,0.01,0.028953229398663696,0.012174875484228001,0,,,,,0.0,,0.0
SPT-CL J2141.1-5231.3,325.2754894986148,-52.52196880714758,6.652019716141923,0.5,1.9675623699449574E-5,4.486335212925093E-6,7.110575211214837E-6,0,0.871565,0.06573202830358425,MCMF,0.0,,1.8311821587686623,0.24435053412544594,0.24109381738238111,32.95950643348669,8.97422384068096,0.03,0.039647577092511016,0.03858875413450937,0,,,,,0.0,,0.0
SPT-CL J0219.1-7009.6,34.7942041374269,-70.16155431388849,6.650982954076884,0.75,1.7862779478490976E-5,4.044252993162834E-6,5.41022977066733E-6,0,0.425852,0.011654582321716166,MCMF,0.0,,2.1472485432224726,0.2833218987714936,0.27848417731368125,63.401152772874596,7.832206153824919,0.0,0.015418502202643172,0.03632361034672537,0,,,,,0.0,,0.0
SPT-CL J0200.6-4419.1,30.15237752887182,-44.319505040097596,6.650615509006093,0.125,2.46622670972452E-5,4.623614441657452E-6,5.737786171325461E-6,0,1.475000023841858,0.0742499977350235,MCMF,0.0,,1.4899160463413983,0.20041607017145702,0.2056204868988507,43.858419595657395,8.92072932594283,0.1,0.0,0.03026967528893781,0,,,,,0.0,,0.0
SPT-CL J0205.0-5542.4,31.259321186025517,-55.70714541612202,6.649190883127563,0.75,1.6852670286377384E-5,4.022666584775052E-6,4.255030629451211E-6,0,0.4135,0.012789472085906348,MCMF,0.0,,2.1666243877927256,0.28282590195493196,0.27800854189152746,50.90899367918974,7.083534028930209,0.01,0.06873614190687362,0.03090507726269316,0,,,,,0.0,,0.0
SPT-CL J2034.9-5615.8,308.747508837044,-56.26348244252726,6.648254636251549,0.25,2.348465316371432E-5,4.027367755235221E-6,4.0273677552352174E-6,0,0.72913,0.025201282186043422,MCMF,0.0,,1.93136951319411,0.262050305605078,0.25908102569139313,48.3501549382266,9.540732961151868,0.0,0.14537444933920704,0.08002207505518764,0,,,,,0.0,,0.0
SPT-CL J0254.3-4255.5,43.58996492104209,-42.925012466715486,6.643672938648321,0.75,2.0383880177888007E-5,5.319674796719622E-6,4.718924441427855E-6,0,0.864292,0.03837153906221099,MCMF,0.0,,1.8378030518868385,0.24873933194938047,0.2413014156911406,79.92985846973697,11.045552032016635,0.0,0.0,0.0,0,,,,,0.0,,0.0
SPT-CL J0201.7-5413.9,30.431944238396667,-54.23248662120508,6.6414187602491115,1.0,1.6207655225047866E-5,4.117317091321185E-6,4.030739286833747E-6,0,0.44238,0.012288445577798696,MCMF,0.0,,2.1379353960574212,0.28538873617221583,0.28351947542928513,52.104288763655255,8.35481714741921,0.01,0.06167400881057269,0.047409040793825796,0,,,,,0.0,,0.0
SPT-CL J0100.1-5441.5,15.035395097580022,-54.69223746866555,6.641005029667112,1.0,2.074762180118551E-5,3.9789844462827845E-6,3.978984446282791E-6,0,0.535125,0.012692520359016381,MCMF,0.0,,2.0690766639241516,0.2732806141647428,0.27564517765065344,44.80434711075373,8.055883936766616,0.01,0.1010989010989011,0.14522363335173938,0,,,,,0.0,,0.0
SPT-CL J2158.6-5429.1,329.6536646694814,-54.48649930042978,6.639651247987909,1.0,1.7793952087571038E-5,3.995626034646928E-6,4.250088889907643E-6,0,0.45857,0.013176916441975273,MCMF,0.0,,2.130097914875306,0.26915527159819197,0.2948639518994822,36.38832223909555,7.12185151598262,0.03,0.0,0.011001100110011002,0,,,,,0.0,,0.0
SPT-CL J2153.2-6534.1,328.31303774014174,-65.56968885258615,6.637688185812136,0.5,2.120030118111308E-5,8.890635013507799E-6,4.5782506718027045E-6,0,1.6,0.0799543485045433,MCMF,0.0,,1.4012269168879228,0.18848795812705355,0.18861669644000068,47.54881486070142,8.617180555169321,0.09,0.004415011037527594,0.004410143329658214,0,,,,,0.0,,0.0
SPT-CL J0303.5-5057.8,45.87794757489915,-50.96434726433792,6.63513358671292,0.5,1.8427044479008223E-5,8.51355772355435E-6,3.6672087294050596E-6,0,0.962012,0.0607938791633248,MCMF,0.0,,1.776996697091696,0.2363545637647131,0.23912539375548114,59.725409073842414,10.219673465219062,0.0,0.0,0.016004415011037526,0,,,,,0.0,,0.0
SPT-CL J0052.1-6128.3,13.031641381152241,-61.4728558278012,6.630928434871377,0.25,2.5987756608237387E-5,4.540299325632552E-6,7.371015178847953E-6,0,0.9975000023841858,0.05992499738931656,MCMF,0.0,,1.7527267239335869,0.2326439733938761,0.2306534492671417,44.114926253628084,7.521337280616275,0.05,0.0,0.008278145695364239,0,,,,,0.0,,0.0
SPT-CL J2108.8-6943.0,317.220087719825,-69.71698893147325,6.6308596347316175,0.75,1.833507256192378E-5,4.319711211344416E-6,3.981749811967623E-6,0,0.78319,0.030307275238517267,MCMF,0.0,,1.887425000130151,0.2513694829232196,0.25365343319623634,68.04900401391563,10.94782475244722,0.0,0.03508771929824561,0.049089906232763374,0,,,,,0.0,,0.0
