source_id,ra,dec,bp_rp,pmra,pmdec,parallax,phot_g_mean_mag,teff_gspphot,mh_gspphot,logg_gspphot,M,ra_wrapped
697655422205072256,143.97917182562796,31.01165588366404,0.72063065,-2.6799547451897805,-12.121254582046049,0.38445013140598305,18.051575,5833.651,-1.4825,4.7156,5.975774775445515,243.97917182562796
3066057172704672768,125.44049888072081,-4.789517929463766,0.972209,-1.495362107835746,-9.419738298659956,0.15327849253971101,16.552097,5431.1274,-2.3489,4.3845,2.4795034233800664,225.4404988807208
3066783533278525056,125.81391923245579,-3.3447006052982506,0.713768,-1.5849045797790295,-9.691255968656645,0.21298176197686017,18.339869,5958.278,-2.7019,4.7031,4.981580623478692,225.8139192324558
3066785732300849792,125.99697360071501,-3.346341084536963,0.9329853,-1.8272833892050961,-9.646622159416308,0.15777968095989323,17.20558,5354.7036,-2.2696,4.7461,3.1958351254673687,225.99697360071502
3066922209182367360,126.47483643304234,-2.826476259037128,0.75083923,-1.2809332938246223,-9.977489498649252,0.1477467060375021,18.2159,5892.375,-1.15,4.694,4.0634894572108,226.47483643304236
3076237271692052992,127.16891569837773,-0.7363237813554571,0.64987946,-1.583656461620125,-10.329193183592873,0.16810127238112932,18.53605,6274.0615,-2.2656,4.6816,4.663905799934938,227.16891569837773
3076288158465407616,126.45590925321389,-1.1562238528781807,0.62851524,-2.091632270162372,-9.85863851217172,0.0988695800818791,18.842093,6171.0425,-2.4671,4.697,3.817405962177446,226.4559092532139
3076499608294692096,126.64540678917535,-0.34052236795646823,0.73615265,-1.9534346806522056,-10.422788042852593,0.1757361433835016,17.965197,5853.097,-2.1791,4.6818,4.18950206631121,226.64540678917535
3076935427217053696,127.26636440702332,0.37114690793359373,0.6827946,-2.2122087377895205,-10.537079099021524,0.2545114406995623,18.117346,6075.309,-4.0223,4.7111,5.145882356679849,227.26636440702333
3076936629807908096,127.25187311767661,0.38741997260405747,0.7278576,-2.0723364759238905,-10.382732357707873,0.10996283390218749,17.75761,5882.879,-2.1505,4.6783,2.9638399396259327,227.2518731176766
3077888772517545088,127.00993288448424,1.3572704786713004,0.87467957,-2.1099326555333824,-10.57153082118308,0.3921652312492858,17.231194,5418.423,-1.2697,4.6836,5.198538978354954,227.00993288448424
3079351436515263616,128.02650911915794,1.5354859683559,0.62857246,-2.0135589516948174,-10.708777884217222,0.24975045929784234,18.690565,6223.9067,-2.0797,4.6713,5.678096587143131,228.02650911915794
3079378683787675520,128.361365340269,1.7006068960399663,1.0453482,-2.1010529326393046,-10.454430295525652,0.05122142398832308,16.191263,5702.626,-1.5593,4.174,-0.261478561325454,228.361365340269
3080257949492126592,128.31196022737458,3.470127825099408,0.58896446,-1.8750524654198228,-11.099047577883521,0.04366302013499744,18.284988,6398.9463,-2.9291,4.5933,1.4855572643316801,228.31196022737458
3080335361982628096,129.5198166071264,3.883429954886059,0.9291439,-2.058354980307352,-11.426410984582397,0.3125276568850667,17.408834,5303.1226,-0.8301,4.5601,4.8832767370154215,229.5198166071264
3080436757570455680,129.61508967238254,4.4252054082735865,0.6307869,-2.6104548631048354,-10.752174535364572,0.2377201279913667,18.248184,6271.4927,-2.0765,4.6463,5.128513981179513,229.61508967238254
