,source_id,spectraltype_esphs
478,2163712718819051904,G
479,2163622971189316352,G
480,5876720742341436160,G
481,2033552326189963648,O
482,5876545748173891968,B
483,5876546023051808896,B
484,5876633812179203968,B
485,5876700470094459904,G
486,5242146058859749632,F
487,5348312633858297344,B
488,4067704809596592512,B
489,4067706626315666816,G
490,4067785658044329344,O
491,6428181314597918848,F
492,6056229003535580672,F
493,4172337943816530432,K
494,4721007268417987200,B
495,5645896314900766208,A
496,5987140640646713472,F
497,1882999531851202048,B
498,4154134669863525376,B
499,4055112858793721472,G
500,2207094190596507008,K
501,4055170269615206400,M
502,4055227654690416128,B
503,4055343206494333696,K
504,5350291033247940480,O
505,5350298111353393536,F
506,5350307010525463808,G
507,5350315252540261248,M
508,5350329241278397312,O
509,4064289859576145664,K
510,4064491448157674112,G
511,4064495605686128128,O
512,181458215025292160,F
513,4064450770557993344,G
514,180737068540953856,G
515,181176533891335936,K
516,4067325271895234944,K
517,4067193188744804992,F
518,5233604915060520576,B
519,5333570377644071936,G
520,5333575329766038144,F
521,5333579659092691072,F
522,6060715423294497920,G
523,5426907442995366528,G
524,5882813548567043456,B
525,5254519619112254976,G
526,5882694423354983424,B
527,5254523433044003712,G
528,5254527040816294656,B
529,5882769705538487040,O
530,5882631849958010624,B
531,519647749547758080,K
532,2018682496557623296,B
533,5863966334389765248,F
534,5863917204353457152,F
535,6054190405923932544,B
536,258477905042591488,F
537,6054068531926111872,G
538,6054223356915851392,B
539,257436869390801024,B
540,6054226346213409280,G
541,4060065334121252352,B
542,5724871275887596544,F
543,1365248474219917184,B
544,5309486301307675520,G
545,5309146758375896832,O
546,5309034917425871872,O
547,5309282170107409152,B
548,5309078210695380352,B
549,4259850479466213504,B
550,4260068423286558976,B
551,4260028806507314048,B
552,5351489363485853824,O
553,5351500186803353600,O
554,452827271131851392,F
555,5852413701377376256,G
556,5877854922950430464,O
557,6028777801634423808,B
558,5877867532975364480,B
559,5877885056444155392,B
560,5877935221637443584,B
561,5877896876194835712,B
562,5877940959707547136,B
563,683750242245241728,G
564,5586664455282903808,G
565,4037283281444695552,A
566,5836666564476158336,F
567,6132122278217239040,F
568,1756866341048931456,F
569,3130277512283435136,O
570,3130570463413892480,B
571,2198799852840788352,O
572,2198857680282218240,B
573,2199047449119391616,G
574,2199317344858951936,O
575,2198757899599747456,O
576,469295412696781440,G
577,432238503583065984,F
578,3327680844934824192,G
579,3327685002463040384,B
580,2067235624347578624,O
581,2067246791262635520,K
582,3327918373807182080,O
583,2066940886514158848,F
584,2067295891327946112,O
585,2067712125200414720,O
586,2067727788940487424,M
587,2067783623515353728,O
588,2066538705772270976,F
589,2068327366377766784,O
590,2067031939819593600,G
591,2067032661374161408,G
592,2067888218857234304,O
593,2067929686763411584,O
594,2066621890703514880,O
595,2067091966283179520,K
596,2068093312135791744,O
597,5328380240392138752,B
598,5328455110264863360,B
599,5328673054086079616,B
600,5328517438823152512,O
601,3436756074901231872,G
602,3437298576514599936,G
603,4266193355932969600,G
