,source_id,spectraltype_esphs
539,6021332394236100224,M
540,6061905816451473920,G
541,5593952087072692224,M
542,6061642685225858304,M
543,6061643308018683136,M
544,4056071667343836544,M
545,4056038132235080192,M
546,4318007429066494208,M
547,4056097299718630400,M
548,4056047924759764096,M
549,6061920243189134208,M
550,6061921656292255744,M
551,6061667153677948160,M
552,5593134325304031104,M
553,6061796037053279744,M
554,5820741719120473088,M
555,5593758229428070272,M
556,6061677732155458944,M
557,4056054689317057152,M
558,6061580528458155904,M
559,5925665502427497216,M
560,6061928936204665984,M
561,5593156723545961984,M
562,4317912149525030528,O
563,6061930688554170880,M
564,6061817129616563712,M
565,6061878912774021760,M
566,6061590497098270336,M
567,6061692682964612736,M
568,6061694229152928896,M
569,5820654269268610176,M
570,4318141122794479232,M
571,5820767179684838784,M
572,5820656438246153088,M
573,5820768519714623744,M
574,6061596475692858496,M
575,4056107878160854784,M
576,5820660454021482368,M
577,5820660698853764096,M
578,5820419562209474048,M
579,5925681514066164352,M
580,4056063146071423744,M
581,5925627393150108416,M
582,4052511276930864512,M
583,4317989252763649024,M
584,5925690585038329728,M
585,4056091973960820736,M
586,4318106793091398656,M
587,4056115368610767744,M
588,5925740097424314368,M
589,1934562813263222656,M
590,5925791774470372992,M
591,5925792422972940160,M
592,5820588543405841920,M
593,5820889259841862784,M
594,5925697693196548224,M
595,5925744388080058880,M
596,5820702823894751744,M
597,4317943657397541120,M
598,5925748476877038720,M
599,5925749129712076160,M
600,5925647978961529344,M
601,5925583039062161024,M
602,5925651105696644992,M
603,5820486357539399680,M
604,5820490716919479680,M
605,5925708413416297600,M
606,5820724534932175232,M
607,4052469113141491328,M
608,1933538858700408320,M
609,1936007090505471360,M
610,1934820889257895552,M
611,5238333188707749248,M
612,1934847445036960512,M
613,5925768233717208448,K
614,5925769097040537600,M
615,1934210694664887936,M
616,5238342710674336000,M
617,1997591458337532288,M
618,4052502343395735680,M
619,5238348620549555456,M
620,5238632878664908928,M
621,1934360193886013952,M
622,1936215344880549760,M
623,5238720255485835776,M
624,4054252903272492032,M
625,5238649955456020352,M
626,5238465233182288640,M
627,5238467986285059072,M
628,1997974328901595904,M
629,5238476949853927296,M
630,5238571374732342272,M
631,5238739939292941184,M
632,2053683250199555712,M
633,2053502719819079168,M
634,5238669776706099584,M
635,413302027141817600,M
636,5238483688685283200,M
637,5238670640018750080,M
638,1998529788431993088,M
639,5238675725263710592,M
640,5238491660144969600,M
641,5238678955079067264,M
642,5834038594336288512,M
643,2053701937581399296,M
644,5238689572237692800,M
645,5834113876531010176,M
646,413668645551380608,M
647,413944588608142976,M
648,412485296157348736,M
649,413948746136456960,M
650,5834081402185882880,M
651,5834081750172833024,M
652,413143315202966784,M
653,2053845222000188416,M
654,5834046978113335040,M
655,5834147411630449920,M
656,5834083841728480256,M
657,1998750515393638784,M
658,412515051692807296,M
659,1998760273555578240,M
660,5834121500006932096,M
