,source_id,spectraltype_esphs
459,5332913664314695680,unknown
460,5332819552970189056,B
461,5862173821197570688,O
462,5862174100441438720,K
463,5333005817126096384,B
464,4471424171936011008,M
465,5862174478398606208,M
466,5333006740496986752,B
467,5332917203368025088,A
468,5862306900795536256,A
469,5862204508813613824,A
470,5333007913070252288,B
471,5862307686737893376,O
472,5862308137746386560,B
473,5862309649574916864,unknown
474,5862288685801680512,B
475,4469912828787861248,M
476,5862245809223071232,F
477,5862246221540001664,B
478,5332830268885533568,unknown
479,5862246874375079296,G
480,5333014544500060800,F
481,5333015575292234112,B
482,4470032366315467136,F
483,5862181625224618240,A
484,5862182548572507648,B
485,5862251027531813120,B
486,5862317655385855744,CSTAR
487,5862212136676327680,B
488,5862183583730327424,A
489,4203834102933796352,M
490,5862152964836116864,B
491,5862184472715504000,B
492,4203886471555671936,M
493,5862213682864342912,unknown
494,5862252887329538048,B
495,4203835138103162368,M
496,4203859597862866432,M
497,4203859842757898368,M
498,5862320949598597632,A
499,5862253711963713664,B
500,5862154343589047680,B
501,5862185748394160384,B
502,4469944852064624000,M
503,5862186332509775360,B
504,5862186568659536384,A
505,5862323943218500480,B
506,4203863244372193408,M
507,4203809402640516224,M
508,4470070570041534720,B
509,4203915265025249792,M
510,4203891552421443456,F
511,4194249561296527744,M
512,4203843247002270208,M
513,4203893888884149888,M
514,5862339198943081216,F
515,4203894820974228352,M
516,4469516489198486656,G
517,4194773787823297024,F
518,4203823799370595456,M
519,4194554813212008064,G
520,4469883348131187328,O
521,4470241273524490112,M
522,4469885577211781760,M
523,4469740033655216000,A
524,4194107788715420160,unknown
525,4194111121613381632,M
526,4658070948050754688,A
527,4203925568566299008,G
528,4658071532166177152,A
529,4194126931389620608,G
530,5886034602249865216,A
531,4194136792634189440,F
532,5886036423312459648,M
533,4658042906127479552,F
534,4658043185373883008,A
535,4658043700770261632,A
536,4194866146801697920,F
537,4658044387924600192,O
538,4658091181563316480,A
539,461868589607259392,M
540,462235620332140416,A
541,5886105761273794688,B
542,461874774360090880,F
543,4658079675427226368,unknown
544,4658064763295256448,unknown
545,461526538411977216,A
546,462595572949976192,K
547,5886015017194015360,M
548,462270254948986624,G
549,5886015219021575680,B
550,461923530826937728,B
551,4658048786010670720,A
552,461932636157538688,B
553,4658066068966431232,A
554,462620346321110016,G
555,5886116103555784832,CSTAR
556,461248774286041216,B
557,461958371601957888,B
558,5886020927069646080,A
559,5886164855678424832,A
560,462308462978471296,A
561,461562440037785856,B
562,5886197398703175424,K
563,4658083145761282816,unknown
564,5886024328683624448,A
565,461279560611330048,B
566,461577253386589440,K
567,4658068405429624448,B
568,461998263258879872,A
569,461293957341695232,O
570,462006543956459392,B
571,462010632759151744,F
572,461307941755123456,B
573,461309041266702592,CSTAR
574,462714766881412224,M
575,461320517419319040,B
576,5886131050042883712,F
577,462024441077960576,B
578,462960232853246080,K
579,462961366724658688,K
580,4318045911975684480,F
581,4317953587362272128,M
582,462971468487569920,K
583,461351303747082624,B
584,461355220757020928,F
585,461616011172135424,B
586,4658037206777034112,A
587,462060557463972224,F
588,462069594075035776,K
589,462765928532326400,F
590,462076569102727552,B
591,462997375730109952,B
592,4318159402176291968,K
593,4295963797142166016,G
